"","Date","SO2_ppb","NOx_ppb","NO2_ppb","NO_ppb","O3_ppb","CO_ppb","DRUCK_hPa","TEMP_C","FEUCHTE_%","WIRI_GRAD","WIGE_m/s","WIGEM_m/s","REGEN_mm","P_Anz_1/cm3","PM10_kon_ug/m3","Russ_25_ug/m3","timestamp"
"5069",2018-07-06 03:50:00,0.2323,73.9517,27.5458,46.4058,6.8926,211.8917,967.8368,16.9,85.2,169.0061,0.8252,1.54,0,46677.0078,14.6901,1.2493,1530849000
"5070",2018-07-06 04:00:00,NA,NA,NA,NA,NA,243.2167,967.8414,16.9,85.2,187.0988,0.9378,1.98,0.2,59048.1719,13.0837,1.0536,1530849600
"5071",2018-07-06 04:10:00,NA,NA,NA,NA,NA,310.0417,967.8719,16.7,86.1,193.2399,0.974,1.54,0.3,48834.5391,13.3824,1.1572,1530850200
"5072",2018-07-06 04:20:00,NA,NA,NA,NA,NA,290.2083,967.9446,16.8,86.7,188.3894,1.105,2.14,0.1,55436.3086,17.3065,1.6545,1530850800
"5073",2018-07-06 04:30:00,NA,NA,NA,NA,5.9438,244.4917,968.0331,16.8,87.3,185.4957,1.0802,2.14,0.2,56234.6836,18.8149,1.4746,1530851400
"5074",2018-07-06 04:40:00,0.2417,91.4167,36.9208,54.4958,6.509,269.9833,968.0497,16.8,87.1,172.5369,1.0475,1.7,0,45058.6094,18.0651,1.4524,1530852000
"5075",2018-07-06 04:50:00,0.2581,84.0208,37.5017,46.5192,7.1758,262.175,968.1318,17.1,85.9,200.1565,0.9713,1.88,0.1,49727.9922,17.7318,1.1327,1530852600
"5076",2018-07-06 05:00:00,0.1879,73.1333,33.0933,40.04,10.6344,226.6167,968.2025,16.8,86.5,208.5038,1.3592,2.39,0,47606.0391,16.3082,1.0376,1530853200
"5077",2018-07-06 05:10:00,0.3292,114.4975,43.1442,71.3533,7.868,268.9167,968.2493,17,85.6,205.377,1.194,1.88,0.6,56935.9063,11.4968,1.8491,1530853800
"5078",2018-07-06 05:20:00,0.2917,100.37,40.3117,60.0583,7.9071,250.6417,968.3388,16.8,87.1,186.6276,0.9793,1.72,0.7,78754.0547,9.6864,1.5788,1530854400
"5079",2018-07-06 05:30:00,0.2518,83.2167,36.2708,46.9458,9.5497,220.2333,968.3592,16.9,87,186.0626,1.1773,2.12,0.2,55016.2656,9.8792,1.2991,1530855000
"5080",2018-07-06 05:40:00,0.1575,68.4725,32.9058,35.5667,11.5731,251.95,968.3566,16.8,86.8,196.6443,0.9777,1.93,0,58780.1367,9.755,1.1083,1530855600
"5081",2018-07-06 05:50:00,0.222,75.0117,34.7292,40.2825,11.5639,203.8667,968.425,16.8,86.4,208.8754,1.319,2.33,0,30666.5,9.5712,1.0388,1530856200
"5082",2018-07-06 06:00:00,0.228,86.6867,38.15,48.5367,9.8717,245.025,968.485,16.8,86,202.6787,1.1852,2.36,0.1,53173.125,8.4869,1.4622,1530856800
"5083",2018-07-06 06:10:00,0.2391,77.8642,34.6808,43.1833,9.4554,221.7333,968.5417,17.1,85.5,193.5923,0.9148,1.72,0,38805.625,8.0753,1.2224,1530857400
"5084",2018-07-06 06:20:00,0.2515,79.5642,36.1825,43.3817,9.469,286.8333,968.5911,17,86.5,180.2824,0.8285,1.48,0,30785.793,10.3389,1.7214,1530858000
"5085",2018-07-06 06:30:00,0.2639,85.4433,36.8475,48.5958,9.1881,227.7333,968.6481,17.3,85.9,182.0486,0.9175,1.68,0.1,63860.3672,12.6416,1.1707,1530858600
"5086",2018-07-06 06:40:00,0.262,82.315,35.6433,46.6717,8.3322,220.7667,968.7145,17.3,86.1,179.8939,0.8258,2.14,0,55594.3438,12.1115,1.1809,1530859200
"5087",2018-07-06 06:50:00,0.2166,70.9792,30.5875,40.3917,10.6889,292.0334,968.8052,17.5,86,188.3851,1.311,2.9,0,50408.5586,10.8521,1.0006,1530859800
"5088",2018-07-06 07:00:00,0.2094,67.5875,31.6225,35.965,10.9272,214.3333,968.8734,17.6,85.7,206.8488,1.2603,2.29,0,48668.5,10.3687,1.1041,1530860400
"5089",2018-07-06 07:10:00,0.1971,65.2442,28.9758,36.2683,11.551,223.9917,968.9561,17.6,85.8,208.4134,1.6173,2.44,0,28893.6289,9.9888,1.0573,1530861000
"5090",2018-07-06 07:20:00,0.2157,65.9042,28.8825,37.0217,11.7868,192.325,968.9515,17.6,85.9,207.0636,1.6137,3.23,0,46184.3242,9.5111,1.0572,1530861600
"5091",2018-07-06 07:30:00,0.2283,65.33,29.1267,36.2033,11.6563,225.9917,968.9619,17.7,86,208.447,1.6052,3.56,0,35896.5625,10.0284,1.3424,1530862200
"5092",2018-07-06 07:40:00,0.2228,63.2317,28.5783,34.6533,12.8224,231.325,969.0031,17.7,85.8,212.1417,1.8593,2.9,0,43609.6172,8.6711,0.8315,1530862800
"5093",2018-07-06 07:50:00,0.2251,69.1492,30.465,38.6842,11.8842,207.1833,969.0362,17.7,85.4,211.9814,1.5645,2.95,0.6,31051.457,8.8417,1.102,1530863400
"5094",2018-07-06 08:00:00,0.1848,74.455,32.9867,41.4683,10.8177,199.6917,969.082,17.7,86.6,216.3472,1.4897,2.44,1.4,39705.6992,10.4989,1.1914,1530864000
"5095",2018-07-06 08:10:00,0.2657,81.4825,32.955,48.5275,11.536,220.375,969.1409,17.8,86.5,223.7625,1.9268,3.43,0.5,39887.4531,10.3605,1.0909,1530864600
"5096",2018-07-06 08:20:00,0.2061,73.9658,32.585,41.3808,10.2805,218.3917,969.2554,17.9,86.2,215.7811,1.1795,1.93,0.2,52291.7266,8.7268,1.2291,1530865200
"5097",2018-07-06 08:30:00,0.2149,85.6142,36.2967,49.3175,8.4269,289.5583,969.3663,17.9,85.9,145.6701,0.8673,2.17,0,52192.0039,8.8793,1.2921,1530865800
"5098",2018-07-06 08:40:00,0.2447,88.3233,37.0925,51.2308,5.7601,253.1167,969.5034,18,86.9,120.3759,0.9557,2.44,0.1,57826.3945,10.2249,1.1279,1530866400
"5099",2018-07-06 08:50:00,0.2368,80.425,33.5425,46.8825,8.6473,292.0583,969.5489,18.5,85.7,190.939,0.9172,2.23,0,45006.9219,10.2549,1.1847,1530867000
"5100",2018-07-06 09:00:00,0.2355,65.905,30.6858,35.2192,13.7817,218.7167,969.5766,18.5,85.6,210.0122,1.6318,3.44,0,34166.1875,9.6429,0.9872,1530867600
"5101",2018-07-06 09:10:00,0.1896,57.4642,26.9725,30.4917,16.3124,260.125,969.6564,18.3,85.4,221.5582,2.0825,3.2,0,31033.2715,8.2931,0.9823,1530868200
"5102",2018-07-06 09:20:00,0.1799,73.2592,32.6075,40.6517,13.0921,304.7083,969.7386,18.5,84.8,231.3756,1.5928,3.05,0,38309.0859,8.6352,1.0214,1530868800
"5103",2018-07-06 09:30:00,0.2272,72.1858,30.4342,41.7517,14.4328,216.9833,969.7358,18.5,84.7,225.6528,1.8473,2.63,0,37938.2617,7.8911,1.4533,1530869400
"5104",2018-07-06 09:40:00,0.2312,63.4492,28.9767,34.4725,14.0303,215.35,969.7447,18.4,83.9,228.2922,1.9473,3.26,0,38333.5938,6.6172,1.2902,1530870000
"5105",2018-07-06 09:50:00,0.2057,68.6008,28.3683,40.2325,13.0298,233.6333,969.8238,18.8,83.5,222.6781,1.8612,3.12,0,30299.6309,5.7572,1.1693,1530870600
"5106",2018-07-06 10:00:00,0.2034,54.24,24.2475,29.9925,17.035,220.2583,969.9161,18.7,83.4,214.5266,2.5178,3.82,0,37114.7813,4.7429,0.9571,1530871200
"5107",2018-07-06 10:10:00,0.162,53.68,23.1942,30.4858,17.4561,264.4,969.9319,18.9,82.7,212.3831,2.1607,3.47,0,39445.3711,4.0875,0.9215,1530871800
"5108",2018-07-06 10:20:00,0.2563,60.7325,26.7783,33.9542,15.5125,261.2167,969.9395,19.1,83,202.6442,1.8562,3.02,0,49101.7852,4.1715,1.1588,1530872400
"5109",2018-07-06 10:30:00,0.2089,59.9592,26.8642,33.095,15.8214,223.0917,969.936,19.3,82.4,212.786,1.7157,3.77,0,48374.4688,4.2225,1.2672,1530873000
"5110",2018-07-06 10:40:00,0.1689,56.9558,26.2017,30.7542,17.6471,282.6167,969.9337,19.4,82.3,213.1091,1.792,2.92,0,35880.9492,3.8876,0.9844,1530873600
"5111",2018-07-06 10:50:00,0.21,57.755,26.2442,31.5108,20.029,284.15,969.9415,20,80.3,221.9889,1.9635,3.57,0,38322.2305,4.1875,1.0013,1530874200
"5112",2018-07-06 11:00:00,0.1941,58.7792,28.515,30.2642,19.7031,228.975,970.0311,20.1,78.1,214.9832,1.8348,3.71,0,41274.3828,5.2718,1.0118,1530874800
"5113",2018-07-06 11:10:00,0.1811,49.455,27.905,21.55,19.8805,212.4583,970.1097,19.8,79.9,248.5724,3.4758,5.66,2.4,28978.7246,6.3302,1.2409,1530875400
"5114",2018-07-06 11:20:00,0.1566,56.8233,31.1217,25.7017,20.2928,205.25,970.2056,18.8,85.2,240.1062,3.2682,4.69,5.2,27921.998,10.7071,1.1473,1530876000
"5115",2018-07-06 11:30:00,0.205,61.8992,32.6608,29.2383,21.9256,223.2167,970.1354,18.7,84.4,224.2704,2.7255,4.24,0,40615.6563,11.5761,1.3701,1530876600
"5116",2018-07-06 11:40:00,0.1454,57.2333,31.9292,25.3042,24.7351,240.3833,970.2144,18.9,85,214.8121,2.502,4.1,0,26829.8906,8.7965,1.0136,1530877200
"5117",2018-07-06 11:50:00,0.1879,58.7975,32.845,25.9525,25.0121,293.7,970.2444,18.8,83.9,225.6373,2.6297,3.81,0,29734.7012,8.86,1.2262,1530877800
"5118",2018-07-06 12:00:00,0.2051,67.7817,35.5917,32.19,22.2004,269.2333,970.2376,19,82.6,223.1993,2.3898,3.48,0,51822.8633,8.3332,1.3975,1530878400
"5119",2018-07-06 12:10:00,0.1987,63.85,34.33,29.52,23.3037,222.1833,970.2414,19.4,81.4,223.5139,2.5345,3.37,0,45661.2969,8.4276,1.1849,1530879000
"5120",2018-07-06 12:20:00,0.1916,55.1,30.3825,24.7175,23.9767,261.6167,970.3011,19.5,81.3,227.7016,2.6295,3.9,0,27537.832,7.9901,1.098,1530879600
"5121",2018-07-06 12:30:00,0.192,53.7658,31.4633,22.3025,26.0308,269.825,970.3447,19.7,81.2,234.0694,2.5588,3.71,0,17007.043,7.0201,1.4373,1530880200
"5122",2018-07-06 12:40:00,0.2788,98.5817,44.7625,53.8192,23.436,276.5667,970.3442,19.8,77,230.1146,2.0732,2.8,0,56948.8555,7.0138,1.9726,1530880800
"5123",2018-07-06 12:50:00,0.2105,75.4567,41.3183,34.1383,26.0235,315.1167,970.407,20.2,77.2,224.5343,2.0077,3.06,0,38082.6563,8.3271,1.739,1530881400
"5124",2018-07-06 13:00:00,0.1796,67.6525,39.3792,28.2733,26.487,251.2,970.4558,20.1,77.5,229.8437,1.6835,3.37,0,57413.668,8.8505,1.4641,1530882000
"5125",2018-07-06 13:10:00,0.2593,75.7867,44.4217,31.365,26.7832,290.7416,970.4553,20.5,75.7,227.775,1.3327,2.53,0,45669.6992,10.3685,1.5235,1530882600
"5126",2018-07-06 13:20:00,0.2061,64.5458,40.0125,24.5333,29.8822,271.4,970.3549,20.4,74.4,216.5499,1.2858,2.1,0,28191.418,11.2574,1.407,1530883200
"5127",2018-07-06 13:30:00,0.1566,78.3408,45.68,32.6608,27.7064,295.225,970.2765,21.1,74.3,213.424,1.294,1.89,0,55433.2461,10.8542,1.6024,1530883800
"5128",2018-07-06 13:40:00,0.2757,83.7233,47.8908,35.8325,29.1757,335.7667,970.3925,21.5,72.5,223.8179,1.0458,2.22,0,39893.9766,12.956,1.7584,1530884400
"5129",2018-07-06 13:50:00,0.216,76.8683,45.2183,31.65,29.0732,308.1667,970.484,21.3,71.6,212.6888,1.0972,2.18,0,26986.541,13.8161,1.6268,1530885000
"5130",2018-07-06 14:00:00,0.2708,98.79,45.9658,52.8242,20.7626,373.8917,970.5407,21,72.1,116.7257,2.8158,4.36,0,34517.0469,14.1265,2.6576,1530885600
"5131",2018-07-06 14:10:00,0.237,81.4675,41.6892,39.7783,19.253,281.6583,970.6768,20.4,77.9,114.8266,2.3282,3.55,0,33484.9297,13.139,1.3475,1530886200
"5132",2018-07-06 14:20:00,0.269,102.1733,49.2083,52.965,17.0693,314.6417,970.8207,20.7,77.3,105.0466,2.6327,3.41,0,33154.6289,10.1111,2.2434,1530886800
"5133",2018-07-06 14:30:00,0.1737,49.3183,28.2717,21.0467,25.0337,235.3583,970.9382,20.2,79.9,93.8339,2.5,4.17,0,16589.2734,9.6299,1.2505,1530887400
"5134",2018-07-06 14:40:00,0.2845,78.13,39.0958,39.0342,21.686,335.05,970.9398,20.5,77.4,116.6629,1.5148,2.87,0,33690.0117,9.8523,1.3403,1530888000
"5135",2018-07-06 14:50:00,0.3043,91.1083,43.3533,47.755,19.8643,345.0667,970.8917,20.6,77.5,132.1192,1.176,2.24,0,31807.1367,10.3483,1.719,1530888600
"5136",2018-07-06 15:00:00,0.2385,81.5092,40.6083,40.9008,23.5785,290.3333,970.8609,20.9,76.3,141.8868,1.0055,1.68,0,23329.8066,10.4512,1.4563,1530889200
"5137",2018-07-06 15:10:00,0.4047,137.9317,56.5908,81.3408,16.4046,400.025,970.8276,20.7,77,176.3763,0.9092,1.44,0,20345.1387,11.9443,2.1315,1530889800
"5138",2018-07-06 15:20:00,0.1267,27.5392,18.5,9.0392,38.338,210.7083,971.7968,20.6,73.6,94.7343,0.7208,1.46,0,9299.4258,11.81,0.7191,1530890400
"5139",2018-07-06 15:30:00,0.2794,79.875,41.0542,38.8208,27.1168,339.7834,970.7315,21.2,75,204.9279,1.0837,1.98,0,25164.8438,11.6423,1.3319,1530891000
"5140",2018-07-06 15:40:00,0.2638,82.0325,41.8208,40.2117,29.3622,351.0667,970.6521,21.4,71.6,187.0363,1.6183,2.35,0,26710.1035,12.7565,1.8434,1530891600
"5141",2018-07-06 15:50:00,0.2345,65.405,34.695,30.71,29.3649,305.5833,970.6404,21.6,73.3,181.8911,1.2647,2.65,0,21323.4902,13.905,1.5332,1530892200
"5142",2018-07-06 16:00:00,0.2562,75.905,41.7308,34.1742,26.4357,348.8833,970.6531,21.8,73.7,210.2602,1.3065,2.33,0,38470.0859,13.5902,1.8733,1530892800
"5143",2018-07-06 16:10:00,0.2228,69.0867,40.7583,28.3283,26.2448,364.3417,970.6575,21.4,72.9,209.8768,1.4605,2.61,0,22059.5996,13.3949,1.6657,1530893400
"5144",2018-07-06 16:20:00,0.1846,49.2783,29.9183,19.36,31.7153,279.1083,970.7226,21.3,73.1,214.9293,1.7367,2.83,0,20640.3535,12.2747,1.1908,1530894000
"5145",2018-07-06 16:30:00,0.2542,68.7183,41.3367,27.3817,24.4833,312.3833,970.6804,21.6,72.6,152.5884,1.1853,2.32,0,44307.082,11.9369,1.4066,1530894600
"5146",2018-07-06 16:40:00,0.1471,53.125,33.4325,19.6925,30.6918,302.2083,970.647,21.6,72.2,178.3859,1.5587,2.47,0,33168.9609,12.6893,1.4737,1530895200
"5147",2018-07-06 16:50:00,0.2845,58.1125,32.7025,25.41,33.8316,280.45,970.7404,21.7,70.8,220.1431,2.2867,3.95,0,16365.1201,13.6073,1.2202,1530895800
"5148",2018-07-06 17:00:00,0.2057,47.3167,29.2808,18.0358,34.7257,244.9583,970.7798,22,68.5,223.2331,2.8762,4.62,0,11856.4424,13.0632,1.1956,1530896400
"5149",2018-07-06 17:10:00,0.2157,48.42,28.3608,20.0592,35.385,276.95,970.8325,21.5,70.5,225.0797,3.225,4.95,0,10321.3623,12.2625,1.213,1530897000
"5150",2018-07-06 17:20:00,0.2027,50.1717,30.78,19.3917,33.4193,284.35,970.8541,21.1,71,225.8033,2.6197,3.42,0,13616.2686,11.9327,1.3122,1530897600
"5151",2018-07-06 17:30:00,0.2417,60.6883,33.6725,27.0158,28.7964,293.8,970.9385,21,72.1,233.4512,2.6077,3.46,0,13826.4863,11.2131,1.4505,1530898200
"5152",2018-07-06 17:40:00,0.2932,93.7908,45.3183,48.4725,19.3735,393.2,970.9402,21,73.6,238.4214,2.2243,2.94,0,14835.2783,12.1093,2.2749,1530898800
"5153",2018-07-06 17:50:00,0.244,91.4508,45.0858,46.365,18.193,363.6667,970.9594,20.9,75.2,229.9876,1.4007,2.17,0,38044.2109,14.4611,1.8581,1530899400
"5154",2018-07-06 18:00:00,0.2641,82.8808,48.1467,34.7342,15.9838,427.8917,971.0919,20.9,74.9,252.2263,1.2892,1.95,0,31532.5781,12.4593,2.5195,1530900000
"5155",2018-07-06 18:10:00,0.2386,45.9442,31.3425,14.6017,24.6588,298.7083,971.1366,20.7,75.2,277.2637,1.4357,2.49,0,12059.8408,12.3773,1.1917,1530900600
"5156",2018-07-06 18:20:00,0.2431,79.47,44.1025,35.3675,15.4,362.1833,970.972,20.9,74.6,223.0121,1.029,1.67,0,32973.668,11.7122,1.4585,1530901200
"5157",2018-07-06 18:30:00,0.2482,65.2867,40.56,24.7267,16.6537,321.575,970.9398,20.7,75.6,214.4971,0.7597,1.32,0,38649.8633,11.7196,1.6388,1530901800
"5158",2018-07-06 18:40:00,0.224,67.6225,40.4842,27.1383,14.7555,370.9333,970.9011,20.7,75.6,187.4704,0.7868,1.68,0,45092.0156,13.3204,1.4127,1530902400
"5159",2018-07-06 18:50:00,0.2177,58.525,34.1825,24.3425,13.4027,356.9833,970.8907,20.3,79.7,188.1164,0.6658,1.28,0,37827.8672,14.3391,1.5016,1530903000
"5160",2018-07-06 19:00:00,0.2041,63.2883,35.8017,27.4867,10.1115,394.2417,970.9616,20.4,79,94.4575,0.7035,1.64,0,52765.043,12.8147,1.407,1530903600
"5161",2018-07-06 19:10:00,0.1339,35.075,23.5875,11.4875,14.8463,269.0417,971.0522,19.3,82.9,196.0593,0.3287,0.85,0,22915.002,15.2717,0.9174,1530904200
"5162",2018-07-06 19:20:00,0.1376,49.4217,30.77,18.6517,10.358,309.5417,971.1664,20.1,79.5,104.908,0.6075,1.33,0,32267.502,15.0315,1.2309,1530904800
"5163",2018-07-06 19:30:00,0.0996,19.1275,18.7725,0.355,15.9896,229.675,971.2467,18.1,87.3,345.516,0.2967,0.64,0,11385.4023,12.8717,0.6852,1530905400
"5164",2018-07-06 19:40:00,0.0626,19.4058,18.8292,0.5767,13.9474,233.625,971.4197,18.4,84.5,45.6392,0.6538,1.29,0,13149.874,14.3517,0.7086,1530906000
"5165",2018-07-06 19:50:00,0.1599,53.3942,30.7283,22.6658,7.7424,392,971.5369,18.6,83.2,171.6431,0.3393,0.95,0,27818.6191,14.638,1.0789,1530906600
"5166",2018-07-06 20:00:00,0.0784,21.8433,19.6317,2.2117,14.9044,242.5,971.6717,18.4,82.6,290.9681,0.5273,0.75,0,13510.2197,14.472,0.6799,1530907200
"5167",2018-07-06 20:10:00,0.0792,19.5167,19.3642,0.1525,13.8562,234.125,971.8703,17.7,85.4,14.6393,0.576,0.9,0,12915.0459,18.4342,0.6671,1530907800
"5168",2018-07-06 20:20:00,0.0611,21.2017,21.1317,0.07,12.6407,233.4167,971.9606,17.4,86,7.2852,0.6243,0.83,0,14819.0703,16.8359,0.6141,1530908400
"5169",2018-07-06 20:30:00,0.0679,19.2958,19.0758,0.22,14.3638,230.075,972.0547,16.7,87.5,359.2952,0.6355,0.95,0,14657.9717,14.688,0.5458,1530909000
"5170",2018-07-06 20:40:00,0.0641,24.5625,23.2983,1.2642,14.8775,222.775,972.1381,17.5,82.6,98.4747,0.3737,1.75,0,16017.918,16.8365,0.5172,1530909600
"5171",2018-07-06 20:50:00,0.1323,49.9242,34.2133,15.7108,10.2783,324.6583,972.1771,17.9,80.8,97.6603,0.7428,1.18,0,23117.1172,18.6167,0.9422,1530910200
"5172",2018-07-06 21:00:00,0.0681,20.605,20.1808,0.4242,13.4803,220.05,972.2462,16.9,85.5,299.0686,0.6665,1.11,0,12635.9404,19.268,0.4863,1530910800
"5173",2018-07-06 21:10:00,0.0913,23.5233,20.75,2.7733,12.3166,231.1333,972.3406,16.9,84.9,91.6085,0.5557,1.48,0,16195.6211,25.0186,0.57,1530911400
"5174",2018-07-06 21:20:00,0.2047,58.99,33.5842,25.4058,5.7957,401.6,972.3571,17.1,84.3,161.3531,0.3442,0.8,0,31272.8438,22.6175,1.2958,1530912000
"5175",2018-07-06 21:30:00,0.0991,17.865,17.4975,0.3675,9.0063,220.35,972.3576,16.2,87.7,333.8189,0.5698,0.92,0,11325.5098,22.3305,0.5045,1530912600
"5176",2018-07-06 21:40:00,0.085,18.92,18.845,0.075,10.8864,221.1167,972.3604,16.6,85.5,344.8639,0.6782,1.06,0,12544.7178,25.8685,0.5899,1530913200
"5177",2018-07-06 21:50:00,0.0986,25.7067,23.44,2.2667,10.1427,237.7833,972.3591,17.2,84.3,42.8693,0.3277,0.92,0,14519.6055,22.7264,0.7313,1530913800
"5178",2018-07-06 22:00:00,0.1613,51.985,33.2,18.785,5.9029,278.7,972.3103,16.7,86.8,148.5812,0.2925,0.86,0,32495.9063,20.4933,1.0807,1530914400
"5179",2018-07-06 22:10:00,0.2307,77.8908,39.7692,38.1217,1.6546,344.5,972.334,17.1,84.9,170.5925,0.4492,0.9,0,30820.1875,22.0529,1.5422,1530915000
"5180",2018-07-06 22:20:00,0.1872,61.7583,28.27,33.4883,1.8505,412.8167,972.3586,17.7,83.2,195.2388,0.545,0.9,0,34571.8984,21.847,1.9229,1530915600
"5181",2018-07-06 22:30:00,0.0628,33.8283,24.595,9.2333,2.3986,283.5417,972.3556,16.7,87,314.7185,0.574,1.19,0,16568.4199,22.5012,0.9975,1530916200
"5182",2018-07-06 22:40:00,0.1059,34.2967,26.4225,7.8742,0.8363,252.05,972.3563,16.3,88.2,330.8378,0.5487,1.14,0,15309.2832,30.0476,0.9741,1530916800
"5183",2018-07-06 22:50:00,0.2008,68.2883,33.3833,34.905,0.2467,410.9583,972.4019,17.6,83.2,185.186,0.2827,0.66,0,24944.5449,34.3306,1.7619,1530917400
"5184",2018-07-06 23:00:00,0.0736,33.5117,27.7133,5.7983,0.3317,242.6667,972.4255,16.5,87.2,23.4866,0.2572,0.4,0,11849.0293,27.0663,0.9188,1530918000
"5185",2018-07-06 23:10:00,0.1786,53.6642,29.6775,23.9867,0.521,277.4917,972.3624,16.7,86.6,212.1192,0.3292,1.08,0,15882.6152,20.3953,1.938,1530918600
"5186",2018-07-06 23:20:00,0.1542,51.0458,30.295,20.7508,0.4272,267.9167,972.3615,16.8,86.8,101.107,0.356,0.63,0,18307.8867,18.9126,1.4455,1530919200
"5187",2018-07-06 23:30:00,0.15,48.1675,24.7175,23.45,0.5808,264.4167,972.3665,16.4,86.7,159.9527,0.7965,1.48,0,22422.2188,20.6993,1.3138,1530919800
"5188",2018-07-06 23:40:00,0.152,36.9167,17.6658,19.2508,1.0601,233.0417,972.3584,16.8,85.9,158.2628,0.6232,1.42,0,33045.9141,22.3462,0.9448,1530920400
"5189",2018-07-06 23:50:00,0.1995,45.605,16.3042,29.3008,0.6212,259.7,972.4288,17,85.2,155.7161,0.545,1.11,0,25796.8828,23.7806,1.3984,1530921000
"5190",2018-07-07 00:00:00,0.1386,39.2858,17.54,21.7458,0.725,242.3333,972.4341,16.8,88,118.1442,1.1092,1.44,0,11276.0928,22.076,1.612,1530921600
"5191",2018-07-07 00:10:00,0.1128,29.5758,11.3442,18.2317,1.7213,212.3,972.4349,16.6,87.8,176.8561,0.7137,1.42,0,17733.0723,23.1631,1.5519,1530922200
"5192",2018-07-07 00:20:00,0.1556,35.3025,11.7017,23.6008,1.3945,279.6,972.364,16.9,86.9,157.8336,0.4882,0.92,0,6709.2021,22.346,0.9078,1530922800
"5193",2018-07-07 00:30:00,0.1238,31.8858,13.3908,18.495,1.1155,306.375,972.3263,17,87.3,129.3563,0.3982,0.81,0,22617.416,21.9601,0.9182,1530923400
"5194",2018-07-07 00:40:00,0.1239,28.0992,13.5067,14.5925,0.3102,259.3917,972.3077,16.5,90.5,263.3639,0.6996,1.14,0,9149.1992,31.0022,0.8389,1530924000
"5195",2018-07-07 00:50:00,0.1752,36.2875,16.7658,19.5217,1.0917,230.9,972.246,17.2,87.2,273.775,0.7602,1.05,0,7004.6147,26.2362,0.9184,1530924600
"5196",2018-07-07 01:00:00,0.042,13.51,12.1067,1.4033,4.5432,221.975,972.2477,16.7,89.9,18.0769,0.9628,1.33,0,4583.9888,20.4947,0.6271,1530925200
"5197",2018-07-07 01:10:00,0.0342,11.8475,11.6,0.2475,6.5455,218.775,972.2122,17,88.7,57.5804,0.9798,1.44,0,4276.3208,19.9885,0.5763,1530925800
"5198",2018-07-07 01:20:00,0.053,11.725,11.6425,0.0825,7.5305,214.9333,972.1351,16.8,89.6,34.2495,0.9781,1.32,0,4335.6206,15.9125,0.5783,1530926400
"5199",2018-07-07 01:30:00,0.1163,14.0033,12.5558,1.4475,8.3969,214.4083,972.1356,16.8,88.7,10.7791,0.4539,1,0,4732.6343,20.4842,0.6325,1530927000
"5200",2018-07-07 01:40:00,0.0536,10.7983,10.2317,0.5667,11.9149,201.0333,972.0659,17,87.4,76.4082,0.6744,1.14,0,5202.8833,22.8123,0.5979,1530927600
"5201",2018-07-07 01:50:00,0.1265,21.8325,15.3867,6.4458,7.5013,214.475,972.1157,17.2,86.4,94.2029,0.7113,1.42,0,10225.5928,22.3919,0.6558,1530928200
"5202",2018-07-07 02:00:00,0.1151,24.4883,16.5842,7.9042,3.8676,248.6333,972.1401,16.8,88.3,116.0861,0.6868,1.2,0,13289.4268,21.8462,0.7003,1530928800
"5203",2018-07-07 02:10:00,0.1382,29.01,17.265,11.745,2.3596,246.675,972.1356,17.3,85.5,71.3154,0.5303,0.85,0,13019.1172,24.7539,0.788,1530929400
"5204",2018-07-07 02:20:00,0.0893,22.0983,15.4692,6.6292,2.3348,231.1083,972.1389,16.9,86.2,76.2003,0.7163,1.37,0,10797.2451,26.142,0.6489,1530930000
"5205",2018-07-07 02:30:00,0.0869,13.5583,12.8717,0.6867,3.4801,204.5333,972.1094,17.1,85.5,72.2257,0.7708,1.3,0,6417.1494,24.7121,0.5795,1530930600
"5206",2018-07-07 02:40:00,0.1504,28.0192,16.2267,11.7925,3.5181,234.3333,972.0667,17.1,85.9,103.1183,1.3451,2.21,0,16887.75,25.6889,0.7455,1530931200
"5207",2018-07-07 02:50:00,0.1609,33.2533,18.0283,15.225,3.1511,238.1167,972.1442,16.9,85.3,111.6738,1.5893,2.3,0,16663.9922,23.3813,0.816,1530931800
"5208",2018-07-07 03:00:00,0.1943,33.5417,17.6183,15.9233,3.7998,238.825,972.1508,16.5,85.5,125.2374,1.2622,1.96,0,16360.6719,21.7633,0.71,1530932400
"5209",2018-07-07 03:10:00,0.1469,32.0717,15.9658,16.1058,4.5984,215.9833,972.1394,16.6,85.3,128.4466,0.8184,1.35,0,28674.1191,22.4083,0.6939,1530933000
"5210",2018-07-07 03:20:00,0.1778,37.8,17.0542,20.7458,3.5114,231.4667,972.2299,16.7,84.7,179.9544,0.6251,1.35,0,33411.0039,26.0144,0.7786,1530933600
"5211",2018-07-07 03:30:00,0.1021,25.0867,16.0692,9.0175,3.9053,197.6,972.2101,16.6,85.4,311.8996,0.4664,0.98,0,10524.4648,26.4968,0.7387,1530934200
"5212",2018-07-07 03:40:00,0.0509,8.2158,8.0442,0.1717,12.8458,185.9167,972.2508,16.6,86.7,358.3685,1.3818,2.25,0,4361.7129,26.7922,0.4739,1530934800
"5213",2018-07-07 03:50:00,0.0785,6.1133,5.9383,0.175,16.7439,179.1,972.3184,16.8,86.6,47.6536,1.0946,2.1,0,3354.1069,28.326,0.4421,1530935400
