"","date","V_00","NO_00","NO_01","NO2_00","NO2_01","RH_01","T_01","timestamp","delta_time","delta_RH_01","dRH_01_T0_060","dRH_01_T0_090","dRH_01_T0_120","dRH_01_T0_150","REFNO","REFNO2"
"903","2019-12-18 20:20:00",5.755615234375,33.80126953125,33.0596923828125,6.1981201171875,-2.5909423828125,90.1130142211914,4.56585003662109,1576700400,600,-0.511741638183594,0.00212447892306366,0.00356454047821937,0.00497932481740628,0.00618437708462625,83.8088,23.0489
"904","2019-12-18 20:30:00",5.755615234375,30.5145263671875,31.036376953125,5.474853515625,-3.643798828125,89.6888198852539,4.37360266113281,1576701000,600,-0.4241943359375,0.00109120440646379,0.00248048708020046,0.00386533312225205,0.00505811323765307,81.6151,20.0226
"905","2019-12-18 20:40:00",5.755615234375,28.656005859375,29.3426513671875,5.01708984375,-4.06494140625,89.3374862670898,4.12665728759765,1576701600,600,-0.351333618164062,0.000338338918498897,0.0016374646137862,0.00298429039656407,0.0041775645129538,76.8235,18.0362
"907","2019-12-18 21:00:00",5.71197509765625,35.797119140625,35.5224609375,5.767822265625,-2.655029296875,89.7141876220703,3.69229083251953,1576702800,600,-0.398445129394531,0.000671820405821166,0.00180138017210826,0.00304367268879534,0.00418462284724436,76.9047,18.8999
"908","2019-12-18 21:10:00",5.71319580078125,38.287353515625,37.97607421875,6.6650390625,-2.5360107421875,90.5496063232422,3.47242633056641,1576703400,600,0.835418701171875,0.00196112522057923,0.00300554907894419,0.00419764652990528,0.00531853958600267,108.6748,26.5303
"909","2019-12-18 21:20:00",5.74676513671875,32.6934814453125,32.5103759765625,5.804443359375,-3.369140625,91.0413208007812,3.34050762939453,1576704000,600,0.491714477539062,0.00248013431284637,0.00351791007616563,0.00471724773428017,0.00587720533314107,87.0906,21.8001
"910","2019-12-18 21:30:00",5.74951171875,22.2015380859375,23.3367919921875,3.69873046875,-5.291748046875,90.4460372924805,3.18847937011719,1576704600,600,-0.595283508300781,0.00110860663909525,0.00217765723956177,0.00343549380429521,0.00470749068101862,58.5527,13.8041
"911","2019-12-18 21:40:00",5.74951171875,22.5494384765625,23.8037109375,4.0924072265625,-4.9346923828125,90.599006652832,2.98845629882812,1576705200,600,0.152969360351562,0.00119362498610958,0.00220779663259496,0.0034325769350187,0.0046975443279735,63.3594,14.54
"912","2019-12-18 21:50:00",5.74951171875,25.3143310546875,26.7425537109375,4.5135498046875,-4.486083984375,91.2063064575195,2.78333880615234,1576705800,600,0.6072998046875,0.00202305934692913,0.00299601242856932,0.00420326645470898,0.00548263087073597,73.1799,15.9444
"913","2019-12-18 22:00:00",5.74951171875,27.996826171875,28.948974609375,4.632568359375,-4.4403076171875,91.6787567138672,2.65142010498047,1576706400,600,0.472450256347656,0.00249994119802411,0.00346903166677834,0.00465727526016577,0.00592259175711272,75.0171,17.4057
"914","2019-12-18 22:10:00",5.74951171875,35.0830078125,35.5224609375,6.2347412109375,-2.96630859375,91.7052688598633,2.55194482421875,1576707000,600,0.0265121459960938,0.00216077630469206,0.00315540675083255,0.00435713533488651,0.00564935140946542,94.8487,22.3688
"915","2019-12-18 22:20:00",5.74951171875,34.149169921875,34.24072265625,5.859375,-3.25927734375,91.7666854858398,2.45434643554687,1576707600,600,0.0614166259765625,0.00193180266407126,0.00293211850263076,0.00413588499713669,0.00544435454453908,92.9734,23.7323
"916","2019-12-18 22:30:00",5.74951171875,30.633544921875,30.6243896484375,5.8319091796875,-3.314208984375,91.5730895996094,2.3527261352539,1576708200,600,-0.193595886230469,0.00131270451764262,0.00230318464719835,0.00349083774606033,0.00478966922473171,78.602,22.8383
"917","2019-12-18 22:40:00",5.74951171875,23.1903076171875,24.041748046875,4.2388916015625,-4.6966552734375,91.3272323608398,2.24172137451172,1576708800,600,-0.245857238769531,0.000701780509779796,0.00165704330099958,0.0028253249966568,0.0041247607176375,64.0454,15.824
"918","2019-12-18 22:50:00",5.74951171875,19.62890625,20.0592041015625,3.497314453125,-5.4473876953125,91.681999206543,2.16021063232422,1576709400,600,0.354766845703125,0.00118553762708364,0.00207752627482002,0.003204581334053,0.00448195526622328,53.1707,12.8778
"919","2019-12-18 23:00:00",5.74951171875,20.8465576171875,21.5606689453125,3.6712646484375,-5.2001953125,91.4542617797852,2.09451940917969,1576710000,600,-0.227737426757812,0.000623918847005326,0.00147860989136671,0.00256526594338462,0.00380521831295719,57.6075,13.6391
"920","2019-12-18 23:10:00",5.74951171875,19.1619873046875,20.4071044921875,3.717041015625,-5.2734375,92.0691909790039,2.05751782226562,1576710600,600,0.61492919921875,0.0015530089603691,0.00234785647740237,0.00338446396249544,0.00458336347656205,57.1266,12.7672
